Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScore_binned
0,1,0.4189189189189189,2,0.3134891939591888,1,1,0,0.0384387709026212,3
1,1,0.3243243243243243,5,0.16529950467139867,1,1,0,0.5648940473815249,1
1,1,0.08108108108108109,3,0.45731683330072387,1,1,0,0.42943821134918386,0
2,1,0.22972972972972977,6,0.4055225769155915,1,0,0,0.42590997440255546,2
0,1,0.14864864864864863,2,0.0,2,1,1,0.09286016814605794,1
0,1,0.2972972972972973,3,0.0,2,1,0,0.6714117698240181,3
2,0,0.445945945945946,2,0.4675471622761258,4,1,1,0.13451854652119277,1
0,0,0.21621621621621623,4,0.423789914064312,1,1,0,0.44338769352473156,2
2,0,0.27027027027027034,2,0.5177144234139048,1,0,0,0.510370990429586,0
1,0,0.7702702702702704,10,0.0,2,1,1,0.5733756073705039,1
1,1,0.28265154327115366,8,0.47111323167107416,1,1,0,0.11653117872756848,1
0,1,0.25675675675675674,5,0.4516130035107083,1,0,1,0.15754294535128102,0
2,1,0.2837837837837838,7,0.24019007079727075,1,1,0,0.8542002761263701,1
0,0,0.28265154327115366,9,0.0,1,0,1,0.028540375605870354,1
0,0,0.2837837837837838,8,0.0,1,1,0,0.4713043095615631,3
1,1,0.3243243243243243,2,0.7127232813928557,1,0,0,0.14674896452611222,1
0,1,0.25675675675675674,2,0.0,2,1,0,0.911319981058191,1
0,0,0.13513513513513514,6,0.0,2,0,0,0.7975608670628044,1
2,1,0.25675675675675674,9,0.38194443807842465,2,0,1,0.5246766066159319,0
0,0,0.10810810810810811,5,0.20373315715556067,1,1,1,0.3522496898453802,3
0,0,0.13513513513513514,9,0.0,2,1,1,0.625311917288101,1
0,1,0.3378378378378379,1,0.6503032765215552,1,0,1,0.07796354551859701,1
2,0,0.24324324324324326,10,0.41169926801754453,1,1,0,0.8027593635192161,1
2,1,0.35135135135135137,7,0.4551787141942771,1,1,1,0.38913106201642256,1
2,1,0.28265154327115366,9,0.521366145114935,1,1,0,0.7614662200240122,3
2,1,0.3378378378378379,3,0.8477398931175604,1,1,0,0.576341440607578,1
0,1,0.27027027027027034,3,0.0,2,1,1,0.5624556145111859,2
2,0,0.13513513513513514,6,0.6551083748784219,1,0,1,0.02843966598810186,0
0,1,0.13513513513513514,2,0.43498585421674596,1,1,1,0.29404223103306365,2
2,0,0.3378378378378379,3,0.5380099147028182,1,1,0,0.030452058171555378,0
0,0,0.24324324324324326,3,0.5633161655395624,1,0,1,0.6293547033741722,3
1,0,0.10810810810810811,4,0.611625700299273,2,1,1,0.4134657859825613,1
0,0,0.2027027027027027,7,0.5073992392688204,1,1,1,0.6001862177837983,0
1,1,0.28265154327115366,10,0.0,2,1,1,0.2647285815795408,0
2,0,0.5675675675675675,1,0.2907498418979595,2,1,1,0.08672718244592358,4
2,1,0.3108108108108108,7,0.617392743005736,1,1,1,0.24830221286132823,1
1,1,0.48648648648648657,0,0.5350766121814639,1,0,1,0.06697049568233765,2
0,0,0.5810810810810811,8,0.0,2,1,1,0.5926123444788977,2
0,1,0.21621621621621623,9,0.6157710885722567,1,1,0,0.9570128947314468,3
1,0,0.13513513513513514,5,0.0,2,1,1,0.46978676463602276,2
2,0,0.3243243243243243,8,0.6071176548215255,2,1,0,0.8586902049145693,3
0,1,0.1891891891891892,8,0.0,2,1,0,0.336796364052767,0
2,1,0.21621621621621623,3,0.4891490405526802,1,1,1,0.23382623040500367,0
2,0,0.22972972972972977,1,0.6056570219406613,3,1,1,0.6561966167769021,3
0,0,0.16216216216216217,9,0.0,2,1,1,0.20156284925210358,0
0,1,0.22972972972972977,6,0.0,2,1,0,0.007369153754183524,1
1,0,0.27027027027027034,10,0.0,2,1,0,0.29163450109485456,1
2,1,0.28265154327115366,3,0.34149024410668094,1,1,1,0.8205441619674678,0
1,1,0.40540540540540543,5,0.5296023975312049,1,1,0,0.3962787946248867,0
1,0,0.2837837837837838,7,0.47655173461065414,1,1,0,0.43532232328187337,3
0,0,0.22972972972972977,1,0.0,2,1,1,0.016656790723514094,1
0,1,0.13513513513513514,8,0.0,2,1,1,0.45526192751407757,1
0,1,0.5540540540540542,5,0.5531016597216822,1,0,1,0.6193612489992794,0
0,1,0.10810810810810811,4,0.0,2,1,0,0.7380152804592839,1
1,0,0.02702702702702703,0,0.531344578988226,1,1,1,0.01977243826785458,1
2,0,0.0675675675675676,4,0.28470954083389,1,1,0,0.5184794647888874,2
0,1,0.39189189189189194,1,0.374143740990615,3,1,0,0.7844091110701072,2
2,1,0.3243243243243243,2,0.526883006562545,2,1,1,0.8143474701834024,3
2,1,0.2972972972972973,5,0.6707377086848291,3,1,0,0.10221181122797227,3
2,0,0.2972972972972973,5,0.5918563987473959,1,0,0,0.7942878544901038,4
2,0,0.39189189189189194,1,0.5691634400245933,1,1,1,0.2877346786618122,1
0,0,0.21621621621621623,2,0.0,2,1,1,0.9063828595630882,0
2,1,0.28265154327115366,5,0.5026407733913001,1,0,1,0.669812017047628,1
2,1,0.22972972972972977,7,0.23304031529295424,2,1,1,0.8623214016938617,2
2,1,0.16216216216216217,1,0.44171129401582937,1,1,1,0.2894510925793413,3
0,1,0.13513513513513514,3,0.5623774577159993,1,1,1,0.07798589765322587,0
0,1,0.2027027027027027,8,0.0,2,0,1,0.3440502067947489,0
2,0,0.27027027027027034,8,0.3284501288949629,1,1,0,0.06556541149679794,0
2,1,0.2027027027027027,3,0.49507495254348094,2,1,0,0.31310975198131424,0
0,1,0.3378378378378379,8,0.0,2,1,1,0.7181522335383028,1
1,0,0.6486486486486487,3,0.0,1,1,1,0.3526384269697756,1
0,1,0.4594594594594595,8,0.3167632722911522,3,1,1,0.1620641771289158,2
0,0,0.2837837837837838,9,0.30597953137068523,1,0,0,0.2410887239731394,1
2,1,0.2972972972972973,3,0.4561487096215041,2,1,1,0.4365246881077142,2
2,1,0.5,9,0.6153631141632047,1,1,1,0.6883826405421717,1
2,0,0.39189189189189194,0,0.5045789308320363,2,1,1,0.19395457266168917,1
1,1,0.37837837837837845,9,0.0,1,0,0,0.08629044073709038,4
2,1,0.24324324324324326,8,0.3679204572661354,2,1,1,0.36459971927319057,3
0,0,0.1891891891891892,0,0.4570337303085887,1,1,0,0.42300749721598413,1
1,0,0.3243243243243243,0,0.5866439238337765,1,1,1,0.0742938950669789,0
0,1,0.2837837837837838,4,0.0,1,1,0,0.38439906011024055,1
1,1,0.3378378378378379,5,0.0,2,1,1,0.17839628684539371,0
2,1,0.2027027027027027,8,0.5961169732300473,1,0,0,0.7495828851655333,1
0,1,0.09459459459459457,7,0.0,2,1,1,0.9799244327833307,1
1,0,0.24324324324324326,5,0.0,1,1,0,0.0884316452221187,2
1,1,0.24324324324324326,3,0.0,2,1,1,0.042744482098040354,0
0,0,0.22972972972972977,7,0.0,2,1,0,0.353779335926581,1
2,0,0.28265154327115366,8,0.4095005665447673,2,1,1,0.9467305127639689,0
2,1,0.37837837837837845,1,0.6808603046758945,2,1,0,0.22517020375445854,1
2,0,0.13513513513513514,9,0.6090623487807341,1,1,0,0.8334345429988563,1
1,1,0.2837837837837838,5,0.0,2,0,0,0.5837385470312414,1
0,0,0.040540540540540515,8,0.6651428474405685,2,0,1,0.9728532574860899,3
1,0,0.10810810810810811,8,0.4382582187054513,1,1,1,0.6829685234939936,1
2,0,0.37837837837837845,2,0.5719486346029977,1,1,0,0.8350041428956464,1
1,1,0.3378378378378379,10,0.5110695342479491,1,0,0,0.9424668055799328,2
2,1,0.47297297297297297,2,0.3749688568773083,2,1,0,0.18486245436439178,4
1,1,0.36486486486486486,10,0.0,2,0,1,0.4548729403658049,0
0,0,0.2027027027027027,4,0.5153778572009059,1,1,1,0.8646760765653119,0
1,1,0.3108108108108108,8,0.33921824594200783,1,1,0,0.00773193840011721,1
0,1,0.7297297297297298,2,0.0,2,1,1,0.35389394687192627,1
0,0,0.1756756756756757,4,0.0,2,0,0,0.25198976502255965,3
2,0,0.25675675675675674,5,0.367365690189192,3,1,0,0.8905588483700193,1
0,0,0.10810810810810811,2,0.0,2,0,0,0.25022309630569717,2
0,1,0.10810810810810811,7,0.0,2,1,0,0.7718391106350656,2
1,0,0.1891891891891892,5,0.5801282504781126,1,1,1,0.1573809298788034,1
2,0,0.27027027027027034,7,0.5218602501119081,1,0,1,0.010122766724222163,3
1,1,0.5405405405405406,6,0.3918264583042462,1,1,1,0.6601757967885933,1
1,0,0.4189189189189189,7,0.383808342263586,1,1,0,0.9523223967888933,2
1,0,0.2837837837837838,6,0.0,2,1,1,0.8201153210131568,1
0,0,0.27027027027027034,3,0.41586430570276567,1,0,0,0.5994136440030022,1
0,1,0.1891891891891892,9,0.0,2,0,0,0.32542007761741243,1
0,0,0.25675675675675674,1,0.0,2,1,1,0.24175468757266316,0
2,0,0.4189189189189189,5,0.6168895905106333,2,0,0,0.9813242164626721,2
0,1,0.22972972972972977,5,0.642787077414579,2,1,0,0.9071780855071658,2
2,1,0.39189189189189194,9,0.5491237896629664,2,1,0,0.7595285349750901,1
0,0,0.27027027027027034,10,0.0,2,1,1,0.0010235477488100113,0
0,0,0.28265154327115366,6,0.4163079121088567,1,1,1,0.18576124019843893,0
1,0,0.5135135135135136,7,0.0,2,1,1,0.21217341256089953,1
2,1,0.36486486486486486,6,0.4560530931104339,2,1,1,0.523385983361411,2
2,0,0.27027027027027034,1,0.46757996443894817,1,1,0,0.6101070152199535,3
0,1,0.3378378378378379,8,0.0,2,1,0,0.048470028887758775,2
2,1,0.22972972972972977,6,0.5053977891979967,2,1,1,0.805686043017108,0
0,0,0.5135135135135136,0,0.25003239363041785,1,0,1,0.6247745659710502,1
0,0,0.2972972972972973,3,0.0,1,0,0,0.28905890512543947,3
0,1,0.39189189189189194,2,0.0,2,1,1,0.9306136736058294,1
0,0,0.28265154327115366,4,0.0,2,1,0,0.22448483830205784,1
0,0,0.10810810810810811,2,0.6614159159202846,2,0,1,0.8441946205862659,1
1,0,0.3378378378378379,4,0.0,2,1,1,0.33200565654019953,2
0,1,0.13513513513513514,4,0.0,2,1,1,0.6198494956268323,1
2,1,0.37837837837837845,9,0.42985907146602836,1,1,0,0.697163679131357,1
1,1,0.2837837837837838,6,0.5309491594774597,1,0,1,0.10380141303494483,4
1,0,0.13513513513513514,3,0.0,2,1,0,0.9569722908537766,0
0,0,0.22972972972972977,3,0.39692382672183757,1,1,1,0.00850841255339885,2
0,0,0.25675675675675674,3,0.0,2,1,1,0.8213619400652762,2
1,0,0.40540540540540543,9,0.40334308643003225,1,1,1,0.2486303441978709,2
1,1,0.4189189189189189,1,0.6009520439155197,2,1,1,0.6787932747577393,0
1,0,0.39189189189189194,6,0.0,1,1,0,0.16036086446255615,2
0,1,0.24324324324324326,4,0.3329773056462885,1,0,0,0.7006811650512623,0
0,0,0.21621621621621623,1,0.40942260660493673,2,1,0,0.9042525061143338,0
0,0,0.3378378378378379,3,0.5813554818213245,1,1,1,0.7138278205568632,1
2,1,0.3108108108108108,2,0.6062309202911829,2,1,0,0.9094267502546493,0
0,1,0.25675675675675674,8,0.0,2,1,1,0.0013821819983808453,0
0,1,0.28265154327115366,2,0.696302829567176,1,1,0,0.45093376417447867,2
0,0,0.1756756756756757,3,0.0,2,1,1,0.5760850661238148,0
0,1,0.2972972972972973,8,0.2716465079506982,1,1,0,0.4743706523973039,3
2,0,0.39189189189189194,4,0.4739278804394247,1,0,1,0.2388506602380527,1
2,1,0.3378378378378379,9,0.43280309547195045,2,0,1,0.9740776744179069,2
2,0,0.2972972972972973,6,0.5161557427559533,2,0,1,0.4304793607789544,1
1,1,0.1756756756756757,6,0.0,2,1,1,0.3383103586392501,2
0,0,0.40540540540540543,9,0.0,1,1,0,0.6875498610117267,3
1,1,0.24324324324324326,5,0.0,2,1,0,0.5257531594267252,2
2,1,0.16216216216216217,6,0.4249912384745536,1,0,1,0.22053756133710767,0
2,0,0.2972972972972973,3,0.4125144595560692,2,0,0,0.19072626435824622,3
1,0,0.39189189189189194,6,0.626931914866311,2,0,0,0.7364045766370687,0
0,1,0.6621621621621623,5,0.0,2,1,1,0.1366064959203604,1
0,1,0.21621621621621623,2,0.6157310324682026,2,0,0,0.3927828107584274,2
1,1,0.5135135135135136,5,0.4940650205826597,1,1,1,0.30292462930209835,2
0,0,0.28265154327115366,0,0.5351337668612783,1,1,0,0.13907033121663118,0
0,1,0.28265154327115366,0,0.23793393564693938,2,1,1,0.26738368514193106,0
2,0,0.21621621621621623,10,0.487038342938362,2,1,1,0.9105276053863143,1
0,1,0.0675675675675676,8,0.0,2,1,0,0.9164522711918988,2
2,1,0.5405405405405406,9,0.7584708596227259,2,1,1,0.9563522316381214,0
2,0,0.24324324324324326,10,0.31187774287161774,1,1,0,0.6846820371345463,1
0,1,0.21621621621621623,6,0.0,1,0,0,0.11363325197556366,2
1,1,0.25675675675675674,8,0.564138411735219,1,0,0,0.330039968817022,3
0,0,0.0675675675675676,4,0.0,2,1,0,0.9824168708111624,1
0,0,0.1891891891891892,7,0.0,2,1,1,0.22046190411184266,0
2,1,0.4594594594594595,1,0.30331761393639944,2,0,1,0.8862184838652091,1
1,1,0.0,1,0.0,2,0,0,0.20767668312323823,3
1,1,0.22972972972972977,5,0.0,2,1,0,0.4750354658869922,3
2,1,0.28265154327115366,1,0.5642111504316355,1,1,1,0.15624252116077084,2
0,1,0.09459459459459457,5,0.0,2,1,0,0.23650418614977728,3
2,1,0.25675675675675674,8,0.43217897752828655,2,1,1,0.07427444320932648,0
1,0,0.37837837837837845,6,0.0,2,1,0,0.8596643979500042,3
0,0,0.28265154327115366,4,0.6785705303695218,3,1,1,0.36837522983444915,1
0,0,0.39189189189189194,9,0.24390994766042265,1,1,0,0.2908210734125109,1
2,1,0.21621621621621623,6,0.5651936210435082,2,1,1,0.9175040716388414,3
2,1,0.36486486486486486,6,0.39683131904272373,1,1,1,0.5443563360300908,2
2,0,0.27027027027027034,8,0.6100430656925289,1,1,0,0.49687590164860745,0
0,0,0.28265154327115366,3,0.0,2,1,1,0.48415243655769125,3
0,1,0.2837837837837838,6,0.0,2,1,1,0.29438976422248325,1
2,0,0.2972972972972973,7,0.4163036872859415,1,1,1,0.0036818516168294064,4
0,1,0.1756756756756757,2,0.0,2,1,0,0.8662274247190606,4
2,1,0.35135135135135137,3,0.46561813204715913,1,0,0,0.9882526781307613,3
2,1,0.28265154327115366,9,0.4614074981599103,1,0,0,0.36075580217910813,1
1,1,0.27027027027027034,9,0.0,1,0,1,0.43704753803988283,1
1,0,0.27027027027027034,9,0.0,2,1,1,0.7437639294552629,1
0,0,0.27027027027027034,1,0.0,2,1,1,0.4982969873622931,2
0,1,0.25675675675675674,6,0.0,1,1,1,0.9388242577166118,0
1,1,0.22972972972972977,5,0.0,2,1,1,0.528083231948651,0
0,1,0.445945945945946,7,0.0,3,1,0,0.1920093868964486,2
2,1,0.2972972972972973,7,0.44542586992192734,1,1,0,0.04058757611351883,0
0,1,0.3378378378378379,8,0.2839411810588116,1,0,1,0.6386738933568156,1
0,0,0.2972972972972973,5,0.0,2,1,0,0.20522579906381058,2
1,1,0.25675675675675674,10,0.0,2,1,0,0.504302960932769,2
2,1,0.527027027027027,6,0.42622129965198224,2,0,1,0.9330935604350215,1
2,1,0.13513513513513514,4,0.580336980644213,1,0,1,0.4694045781372121,2
2,1,0.35135135135135137,10,0.5165785439020282,1,1,0,0.02730820793385768,0
0,1,0.39189189189189194,0,0.6406150800111712,1,0,1,0.7299435596099427,0
1,1,0.3108108108108108,1,0.0,2,1,0,0.8780834569701406,1
0,0,0.13513513513513514,6,0.42166881381998567,1,1,1,0.2060572284653184,1
2,0,0.24324324324324326,10,0.27424218335022005,1,1,0,0.1653340894055382,2
2,0,0.1756756756756757,4,0.2439682980448357,1,1,1,0.7262636081745806,0
0,0,0.24324324324324326,5,0.7180980931341487,2,1,0,0.08669317919861347,3
0,1,0.27027027027027034,1,0.0,2,1,0,0.23084524572096635,1
1,1,0.27027027027027034,1,0.5392202467543695,2,0,1,0.7647967880932628,0
0,1,0.35135135135135137,3,0.5466310245725665,1,1,0,0.4618912606153887,1
0,0,0.13513513513513514,2,0.4424017735647171,1,1,0,0.5071593337163699,2
2,0,0.08108108108108109,9,0.2785238022338074,2,0,1,0.32207795844503145,0
0,0,0.36486486486486486,9,0.0,1,1,1,0.46012449188897536,2
1,0,0.25675675675675674,3,0.6841549491269544,1,0,1,0.02671025082895416,1
0,1,0.25675675675675674,3,0.0,1,1,0,0.7902670705052331,2
2,0,0.36486486486486486,9,0.42248276979709176,1,0,0,0.9572783200795675,1
1,1,0.09459459459459457,8,0.0,2,1,1,0.6755670666548654,1
2,1,0.1891891891891892,9,0.5303373572911616,1,1,1,0.6258414678601806,0
1,0,0.5405405405405406,4,0.0,1,1,0,0.8802062096930257,2
0,1,0.16216216216216217,7,0.43764900721245037,1,0,1,0.8181480331371646,1
0,0,0.27027027027027034,2,0.0,2,0,0,0.8937911070507233,1
0,0,0.27027027027027034,7,0.0,1,1,0,0.8240408959055588,1
0,0,0.1891891891891892,8,0.0,2,1,1,0.2779376430449108,4
1,0,0.24324324324324326,2,0.6995262498809776,2,1,0,0.760213050346308,2
0,1,0.6621621621621623,10,0.5158722411956186,1,0,1,0.10667098707926606,0
0,1,0.1756756756756757,8,0.5106923293039018,1,1,0,0.48064535163108074,1
0,1,0.040540540540540515,4,0.549667197546223,1,1,1,0.8862028823752668,3
2,0,0.1891891891891892,0,0.550706065558331,2,1,1,0.94104987026261,2
0,1,0.3108108108108108,5,0.5745268128585594,1,1,1,0.07389865732177422,0
2,1,0.4189189189189189,8,0.484410662512417,2,1,0,0.23257156058403575,0
0,0,0.3108108108108108,10,0.0,1,1,0,0.665437899319385,2
1,1,0.22972972972972977,8,0.0,1,0,0,0.5985631627820457,0
0,0,0.39189189189189194,10,0.592416666065493,1,0,1,0.08054959248608241,3
0,1,0.3243243243243243,5,0.0,2,1,0,0.8925487884092931,1
2,1,0.16216216216216217,8,0.5078017931503584,1,1,0,0.9647872371811508,0
0,1,0.16216216216216217,8,0.2911714871962557,2,1,1,0.13501499393192049,0
1,1,0.1756756756756757,6,0.0,1,1,0,0.05307671882664794,0
0,1,0.3108108108108108,4,0.47925231316029554,1,1,0,0.8157701560499027,0
2,1,0.1756756756756757,5,0.580065037561665,1,1,0,0.6620285237240157,0
1,0,0.7027027027027029,5,0.0,1,1,1,0.003468331225632047,4
2,0,0.28265154327115366,4,0.41935185716240414,1,1,0,0.5434919534815574,2
0,1,0.13513513513513514,5,0.0,1,1,1,0.7596408957055398,2
0,0,0.1756756756756757,9,0.0,1,0,1,0.3812526596289946,1
0,1,0.05405405405405406,5,0.0,2,1,1,0.5860090138608237,2
1,1,0.2027027027027027,6,0.0,2,0,0,0.3827371513979585,1
2,0,0.24324324324324326,2,0.5068224313704421,2,1,0,0.3906831602418031,1
0,1,0.25675675675675674,4,0.0,2,1,0,0.474214637497881,4
0,0,0.5135135135135136,3,0.4619214917100406,3,1,0,0.020824938781653646,1
1,1,0.6486486486486487,7,0.526287784813348,2,1,1,0.7918471714048692,0
2,1,0.2972972972972973,2,0.48484840996597467,2,1,1,0.3242217631783835,1
0,1,0.14864864864864863,5,0.0,2,1,0,0.5428837954024609,2
0,0,0.21621621621621623,9,0.500101216394274,1,1,0,0.9946862925409375,2
0,1,0.4189189189189189,4,0.7198701273493155,1,0,0,0.0025573442263736182,0
0,1,0.5675675675675675,5,0.3423364043943101,1,1,0,0.3706548975427153,3
0,1,0.39189189189189194,6,0.5820480339248497,1,1,1,0.38570963527016827,1
0,0,0.3243243243243243,10,0.0,2,0,0,0.8555199021506553,1
2,1,0.0675675675675676,1,0.5462810816933681,2,1,1,0.8261571480076347,0
0,1,0.25675675675675674,5,0.0,1,1,0,0.30659572989220474,1
1,1,0.3243243243243243,6,0.0,2,1,0,0.7915306411762323,1
0,0,0.2972972972972973,0,0.0,1,1,0,0.5952946006343606,1
1,0,0.28265154327115366,6,0.4738152849230539,2,1,1,0.09560978073406008,1
1,0,0.10810810810810811,3,0.0,2,1,0,0.7762593327662791,1
1,0,0.12162162162162166,6,0.0,2,1,1,0.8601803472231597,1
0,0,0.1891891891891892,3,0.2541409940585837,1,1,0,0.7829823248120195,4
1,0,0.13513513513513514,6,0.5823018820111385,3,1,0,0.5030658427879863,0
0,0,0.2027027027027027,1,0.0,2,1,1,0.8721804432323287,3
2,0,0.2837837837837838,1,0.4165121783111223,1,1,0,0.1032154070713753,1
2,0,0.5945945945945947,10,0.4576465289153856,1,0,1,0.04216862710388842,0
2,1,0.36486486486486486,3,0.4158625121458677,2,1,1,0.9177308432955347,0
2,1,0.16216216216216217,7,0.4660373859362581,1,1,0,0.10594416766801228,2
0,0,0.4594594594594595,0,0.0,2,1,0,0.1607547520788235,1
2,0,0.2972972972972973,6,0.5473403563972926,1,1,0,0.9349143843237029,2
1,1,0.1756756756756757,8,0.0,2,1,1,0.49542311290728264,3
2,1,0.14864864864864863,6,0.46796828943576263,1,0,0,0.15165128269749759,1
0,1,0.0,10,0.0,2,0,1,0.26394305656190165,1
2,1,0.10810810810810811,4,0.483723849790965,1,1,1,0.043658069345622504,0
0,1,0.13513513513513514,7,0.4423159618313555,2,1,0,0.6926430474110277,0
2,0,0.28265154327115366,3,0.4874674414619896,2,0,0,0.16995183039980316,0
0,1,0.25675675675675674,2,0.0,1,0,1,0.26259292762458813,0
0,0,0.22972972972972977,6,0.7474375751525252,2,1,1,0.18984202991385676,2
0,0,0.25675675675675674,5,0.0,1,0,1,0.35743763529417055,1
1,0,0.1756756756756757,2,0.48502377997377344,2,0,0,0.4088747475383899,3
0,0,0.1891891891891892,0,0.0,2,0,0,0.9358941778939889,1
1,0,0.6891891891891893,9,0.0,1,0,1,0.6724216662691287,1
0,1,0.28265154327115366,10,0.4576975057881071,1,0,1,0.1882725300266175,2
2,0,0.5540540540540542,0,0.5392481465283375,1,1,0,0.9141419005515026,4
1,0,0.37837837837837845,5,0.7079356801799488,1,1,0,0.27110329036422975,0
2,1,0.1756756756756757,3,0.43366380349886285,2,0,1,0.6191303769509988,2
0,1,0.4189189189189189,3,0.0,2,1,1,0.7145980441132128,1
0,0,0.3108108108108108,8,0.5785228576271745,1,1,0,0.3243196725287265,0
2,1,0.7162162162162162,9,0.5681599648686046,2,1,1,0.6125344970444677,3
0,1,0.5405405405405406,9,0.36383349909120477,2,1,1,0.13379412733916088,2
2,1,0.28265154327115366,6,0.5835924059844378,1,1,0,0.3356890083002927,2
2,1,0.2027027027027027,2,0.318863846273202,1,1,1,0.5203898972351859,1
1,1,0.7972972972972974,8,0.5942002189016267,1,1,1,0.9507670482531081,3
1,1,0.2972972972972973,5,0.0,2,0,0,0.7335289520149173,0
1,1,0.6621621621621623,9,0.5018744861708593,1,1,0,0.8795808499711723,0
0,1,0.24324324324324326,7,0.4048779725664712,2,1,0,0.6188769527489875,2
1,1,0.22972972972972977,4,0.6958554367631894,2,0,1,0.7921184473117183,1
0,1,0.16216216216216217,2,0.3487689762803695,2,0,1,0.036338420319140474,1
2,1,0.16216216216216217,6,0.4190101646449362,2,1,1,0.314832816533979,3
0,0,0.3378378378378379,8,0.0,3,0,1,0.554575811990045,1
0,0,0.040540540540540515,9,0.0,2,0,1,0.6963062972513875,3
0,0,0.2027027027027027,2,0.5868105651980053,1,1,1,0.28201988289881685,1
0,1,0.5135135135135136,1,0.40006115630453787,1,1,0,0.5924526792308665,0
1,1,0.4594594594594595,1,0.0,2,1,1,0.8845936786963154,1
1,0,0.4189189189189189,7,0.45958799447217796,1,1,0,0.5571041534466541,0
0,1,0.05405405405405406,5,0.5183627743041009,1,0,0,0.6094718545621106,2
0,1,0.28265154327115366,9,0.0,2,0,1,0.9515035685908003,3
0,0,0.14864864864864863,5,0.39742777635333937,1,0,0,0.5615851813848222,2
2,1,0.28265154327115366,4,0.5499706275165347,2,0,1,0.2565092966378289,2
2,1,0.36486486486486486,10,0.4672479969855491,3,1,1,0.6119056369883323,3
1,1,0.09459459459459457,5,0.0,2,1,1,0.8161261400463744,0
0,0,0.14864864864864863,10,0.3522489948010366,1,1,0,0.442735781267111,2
1,0,0.13513513513513514,9,0.0,2,0,1,0.30878043853187975,2
0,1,0.37837837837837845,0,0.0,2,1,1,0.9217840303749008,2
2,0,0.35135135135135137,0,0.5256041207806724,2,1,1,0.7902011642111821,0
0,1,0.14864864864864863,2,0.0,2,1,1,0.8521291283317557,2
2,1,0.2972972972972973,6,0.3996677694915893,1,1,0,0.6928306653285389,2
1,0,0.10810810810810811,1,0.32196402929970497,1,1,1,0.0960805256902034,2
2,0,0.36486486486486486,5,0.6195648998364237,2,1,0,0.25932661569179855,1
0,0,0.12162162162162166,9,0.0,2,1,0,0.663679831423901,3
1,0,0.28265154327115366,5,0.0,2,1,1,0.04683102236263562,2
1,1,0.24324324324324326,5,0.31240225862221593,1,0,1,0.7691735560746051,3
0,1,0.3243243243243243,1,0.0,2,0,0,0.3590921432996851,2
1,1,0.25675675675675674,1,0.5508494703965263,1,1,0,0.3038616687893694,1
